equipment_id,bank_id,equipment_type,manufacturer,model,timestamp,health_score,status
EQ-22145-PIA-01,22145,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.7,OK
EQ-22148-PIA-01,22148,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.9,OK
EQ-285217-PIA-01,285217,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.6,OK
EQ-7005-PIA-01,7005,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.2,OK
EQ-7016-PIA-01,7016,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.7,OK
EQ-7037-PIA-01,7037,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.1,OK
EQ-7040-PIA-01,7040,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.0,OK
EQ-8001-PIA-01,8001,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.1,OK
EQ-9001-PIA-01,9001,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.3,OK
EQ-280306-PIA-01,280306,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-608-PIA-01,608,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,83.9,Watch
EQ-620-PIA-01,620,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.4,OK
EQ-634-PIA-01,634,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.3,OK
EQ-664-PIA-01,664,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.2,OK
EQ-97134-PIA-01,97134,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.4,OK
EQ-283040-PIA-01,283040,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.2,OK
EQ-284128-PIA-01,284128,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.7,OK
EQ-284477-PIA-01,284477,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.1,OK
EQ-614-PIA-01,614,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.1,OK
EQ-616-PIA-01,616,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.2,OK
EQ-635-PIA-01,635,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.7,OK
EQ-647-PIA-01,647,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.4,OK
EQ-280440-PIA-01,280440,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.7,OK
EQ-283295-PIA-01,283295,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.6,OK
EQ-283498-PIA-01,283498,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.1,OK
EQ-284119-PIA-01,284119,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.9,OK
EQ-604-PIA-01,604,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.8,OK
EQ-644-PIA-01,644,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.7,OK
EQ-97101-PIA-01,97101,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.2,OK
EQ-97111-PIA-01,97111,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.8,OK
EQ-97128-PIA-01,97128,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.9,OK
EQ-97135-PIA-01,97135,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.3,OK
EQ-280730-PIA-01,280730,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.6,OK
EQ-285199-PIA-01,285199,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.4,OK
EQ-618-PIA-01,618,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.8,Watch
EQ-629-PIA-01,629,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.0,OK
EQ-283294-PIA-01,283294,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.1,OK
EQ-283477-PIA-01,283477,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.2,OK
EQ-284742-PIA-01,284742,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-619-PIA-01,619,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-280451-PIA-01,280451,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.6,OK
EQ-284802-PIA-01,284802,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.7,OK
EQ-612-PIA-01,612,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.5,OK
EQ-613-PIA-01,613,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.2,OK
EQ-623-PIA-01,623,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.9,OK
EQ-624-PIA-01,624,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.6,OK
EQ-625-PIA-01,625,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,94.3,OK
EQ-639-PIA-01,639,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.4,OK
EQ-650-PIA-01,650,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,94.8,OK
EQ-656-PIA-01,656,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.3,OK
EQ-658-PIA-01,658,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-97127-PIA-01,97127,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.3,OK
EQ-97131-PIA-01,97131,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.1,OK
EQ-97133-PIA-01,97133,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.2,OK
EQ-610-PIA-01,610,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.6,OK
EQ-284870-PIA-01,284870,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.4,OK
EQ-284958-PIA-01,284958,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.2,OK
EQ-622-PIA-01,622,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.8,OK
EQ-630-PIA-01,630,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.7,OK
EQ-631-PIA-01,631,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.1,OK
EQ-632-PIA-01,632,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.9,OK
EQ-641-PIA-01,641,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.6,OK
EQ-648-PIA-01,648,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.0,OK
EQ-659-PIA-01,659,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.5,OK
EQ-663-PIA-01,663,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.8,OK
EQ-666-PIA-01,666,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.6,OK
EQ-672-PIA-01,672,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,94.0,OK
EQ-97132-PIA-01,97132,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.6,OK
EQ-284129-PIA-01,284129,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.7,OK
EQ-636-PIA-01,636,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.2,OK
EQ-637-PIA-01,637,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.4,OK
EQ-280737-PIA-01,280737,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,84.6,Watch
EQ-280752-PIA-01,280752,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.9,OK
EQ-280762-PIA-01,280762,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.6,OK
EQ-283297-PIA-01,283297,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.2,OK
EQ-283318-PIA-01,283318,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.0,OK
EQ-615-PIA-01,615,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.4,OK
EQ-651-PIA-01,651,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.3,OK
EQ-657-PIA-01,657,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.7,OK
EQ-660-PIA-01,660,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.8,OK
EQ-97104-PIA-01,97104,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.7,OK
EQ-97105-PIA-01,97105,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,83.7,Watch
EQ-283827-PIA-01,283827,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.6,OK
EQ-285066-PIA-01,285066,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.3,OK
EQ-606-PIA-01,606,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.0,OK
EQ-609-PIA-01,609,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.5,OK
EQ-640-PIA-01,640,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.9,OK
EQ-642-PIA-01,642,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.1,OK
EQ-643-PIA-01,643,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-646-PIA-01,646,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.4,OK
EQ-653-PIA-01,653,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.7,OK
EQ-654-PIA-01,654,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.5,OK
EQ-655-PIA-01,655,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.6,OK
EQ-10001-PIA-01,10001,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.5,OK
EQ-10005-PIA-01,10005,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.4,OK
EQ-280167-PIA-01,280167,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.4,OK
EQ-10002-PIA-01,10002,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.7,OK
EQ-282818-PIA-01,282818,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.2,OK
EQ-24101-PIA-01,24101,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.8,OK
EQ-24108-PIA-01,24108,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.6,OK
EQ-24113-PIA-01,24113,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.5,OK
EQ-24118-PIA-01,24118,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,84.9,Watch
EQ-24119-PIA-01,24119,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.0,OK
EQ-280414-PIA-01,280414,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.0,OK
EQ-280452-PIA-01,280452,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.1,OK
EQ-280453-PIA-01,280453,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.6,OK
EQ-280515-PIA-01,280515,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-280576-PIA-01,280576,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.1,OK
EQ-280580-PIA-01,280580,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,94.1,OK
EQ-280703-PIA-01,280703,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.4,OK
EQ-280745-PIA-01,280745,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.8,OK
EQ-280754-PIA-01,280754,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.9,OK
EQ-284135-PIA-01,284135,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.4,OK
EQ-284169-PIA-01,284169,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-284172-PIA-01,284172,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.0,OK
EQ-284283-PIA-01,284283,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.3,OK
EQ-284284-PIA-01,284284,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.7,OK
EQ-284449-PIA-01,284449,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.1,OK
EQ-284472-PIA-01,284472,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.8,OK
EQ-284785-PIA-01,284785,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.2,OK
EQ-284833-PIA-01,284833,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.3,OK
EQ-802-PIA-01,802,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.9,OK
EQ-803-PIA-01,803,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,84.9,Watch
EQ-806-PIA-01,806,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.0,OK
EQ-807-PIA-01,807,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.3,OK
EQ-808-PIA-01,808,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.9,OK
EQ-809-PIA-01,809,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.5,OK
EQ-810-PIA-01,810,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.5,OK
EQ-811-PIA-01,811,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.6,OK
EQ-815-PIA-01,815,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.0,OK
EQ-817-PIA-01,817,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.4,OK
EQ-818-PIA-01,818,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.8,OK
EQ-819-PIA-01,819,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.9,OK
EQ-821-PIA-01,821,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.5,OK
EQ-280742-PIA-01,280742,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.9,Watch
EQ-284136-PIA-01,284136,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.9,OK
EQ-285225-PIA-01,285225,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.8,OK
EQ-870-PIA-01,870,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.9,OK
EQ-24125-PIA-01,24125,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.5,OK
EQ-280456-PIA-01,280456,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.5,OK
EQ-283154-PIA-01,283154,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.9,OK
EQ-822-PIA-01,822,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.6,OK
EQ-823-PIA-01,823,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-871-PIA-01,871,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.4,OK
EQ-872-PIA-01,872,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.8,OK
EQ-1819-PIA-01,1819,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.2,OK
EQ-280412-PIA-01,280412,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.8,OK
EQ-24102-PIA-01,24102,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.0,OK
EQ-24133-PIA-01,24133,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.8,OK
EQ-282579-PIA-01,282579,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-283316-PIA-01,283316,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.2,OK
EQ-284421-PIA-01,284421,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.7,OK
EQ-284504-PIA-01,284504,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.4,OK
EQ-284539-PIA-01,284539,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.5,OK
EQ-284979-PIA-01,284979,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.5,OK
EQ-824-PIA-01,824,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.4,OK
EQ-873-PIA-01,873,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.3,OK
EQ-874-PIA-01,874,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.8,OK
EQ-875-PIA-01,875,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.5,OK
EQ-879-PIA-01,879,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.4,OK
EQ-282662-PIA-01,282662,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.3,OK
EQ-284086-PIA-01,284086,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.6,OK
EQ-881-PIA-01,881,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.6,OK
EQ-882-PIA-01,882,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.9,OK
EQ-280836-PIA-01,280836,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.4,OK
EQ-283245-PIA-01,283245,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.6,OK
EQ-283321-PIA-01,283321,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.6,OK
EQ-825-PIA-01,825,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.2,OK
EQ-826-PIA-01,826,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-883-PIA-01,883,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.6,OK
EQ-885-PIA-01,885,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.5,OK
EQ-884-PIA-01,884,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.8,OK
EQ-280578-PIA-01,280578,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.6,OK
EQ-280585-PIA-01,280585,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.8,OK
EQ-282583-PIA-01,282583,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.9,OK
EQ-284426-PIA-01,284426,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,93.2,OK
EQ-889-PIA-01,889,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.2,OK
EQ-283155-PIA-01,283155,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.6,OK
EQ-280559-PIA-01,280559,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,94.9,OK
EQ-24104-PIA-01,24104,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.2,OK
EQ-24135-PIA-01,24135,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,94.0,OK
EQ-24137-PIA-01,24137,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.3,OK
EQ-284229-PIA-01,284229,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,84.3,Watch
EQ-284513-PIA-01,284513,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.0,OK
EQ-833-PIA-01,833,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.4,OK
EQ-834-PIA-01,834,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.3,OK
EQ-891-PIA-01,891,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.6,OK
EQ-892-PIA-01,892,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,92.7,OK
EQ-284385-PIA-01,284385,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.4,OK
EQ-894-PIA-01,894,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.2,OK
EQ-24136-PIA-01,24136,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.9,OK
EQ-24112-PIA-01,24112,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.2,OK
EQ-893-PIA-01,893,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.0,OK
EQ-283805-PIA-01,283805,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.2,OK
EQ-837-PIA-01,837,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.5,OK
EQ-895-PIA-01,895,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.2,OK
EQ-896-PIA-01,896,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.2,OK
EQ-897-PIA-01,897,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.0,OK
EQ-283247-PIA-01,283247,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.3,OK
EQ-828-PIA-01,828,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.8,OK
EQ-829-PIA-01,829,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.0,OK
EQ-830-PIA-01,830,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.9,OK
EQ-886-PIA-01,886,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.8,OK
EQ-1801-PIA-01,1801,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.0,OK
EQ-24126-PIA-01,24126,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.3,OK
EQ-280740-PIA-01,280740,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.2,OK
