bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
283494,Haryana,Hisar,district_center,14,151,3.628,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283493,Haryana,Hisar,district_center,14,151,3.628,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
11018,Haryana,Faridabad,urban_referral,18,151,6.812,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
12011,Himachal Pradesh,Kangra,peripheral_center,3,20,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12010,Himachal Pradesh,Shimla,district_center,5,20,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283936,Himachal Pradesh,Chamba,peripheral_center,1,20,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12009,Himachal Pradesh,Una,peripheral_center,1,20,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283978,Himachal Pradesh,Solan,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283302,Himachal Pradesh,Mandi,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283995,Himachal Pradesh,Kangra,peripheral_center,3,20,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12002,Himachal Pradesh,Shimla,district_center,5,20,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
12012,Himachal Pradesh,Shimla,district_center,5,20,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
12004,Himachal Pradesh,Kullu,peripheral_center,1,20,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12015,Himachal Pradesh,Kangra,peripheral_center,3,20,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283265,Himachal Pradesh,Solan,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12014,Himachal Pradesh,Mandi,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
282650,Himachal Pradesh,Hamirpur,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12017,Himachal Pradesh,Shimla,district_center,5,20,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
12016,Himachal Pradesh,Hamirpur,peripheral_center,2,20,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
12005,Himachal Pradesh,Shimla,urban_referral,5,20,4.744,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
12007,Himachal Pradesh,Sirmaur,peripheral_center,1,20,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284482,Himachal Pradesh,Bilaspur,metro_tertiary_hub,1,20,5.109,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
12018,Himachal Pradesh,Kinnaur,peripheral_center,1,20,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
91112,Jammu and Kashmir,Jammu,urban_referral,5,23,5.842,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
91110,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
91133,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
285178,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283947,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283649,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
280794,Jammu and Kashmir,Reasi,peripheral_center,2,23,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
91109,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284379,Jammu and Kashmir,Srinagar,urban_referral,10,23,5.637,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
91129,Jammu and Kashmir,Kupwara,peripheral_center,1,23,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284255,Jammu and Kashmir,Jammu,district_center,5,23,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
13003,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
13007,Jammu and Kashmir,Jammu,district_center,5,23,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
91121,Jammu and Kashmir,Ganderbal,peripheral_center,1,23,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
91105,Jammu and Kashmir,Kathua,peripheral_center,1,23,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
91103,Jammu and Kashmir,Jammu,metro_tertiary_hub,5,23,6.875,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
91125,Jammu and Kashmir,Ramban,peripheral_center,1,23,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
91120,Jammu and Kashmir,Badgam,peripheral_center,1,23,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283957,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284945,Jammu and Kashmir,Samba,urban_referral,1,23,4.561,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283875,Jammu and Kashmir,Srinagar,district_center,10,23,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
13013,Jammu and Kashmir,Jammu,urban_referral,5,23,4.05,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283397,Jammu and Kashmir,Reasi,peripheral_center,2,23,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20136,Jharkhand,Ranchi,urban_referral,22,72,5.905,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20134,Jharkhand,Bokaro,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20133,Jharkhand,Chatra,peripheral_center,1,72,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20132,Jharkhand,Pashchimi Singhbhum,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20131,Jharkhand,Simdega,peripheral_center,2,72,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
14010,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20130,Jharkhand,Saraikela-Kharsawan,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
285116,Jharkhand,Ranchi,metro_tertiary_hub,22,72,8.487,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
20174,Jharkhand,Palamu,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
280255,Jharkhand,Pashchimi Singhbhum,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284455,Jharkhand,Dhanbad,metro_tertiary_hub,8,72,6.795,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283685,Jharkhand,Hazaribagh,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
14020,Jharkhand,Ramgarh,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20103,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20147,Jharkhand,Saraikela-Kharsawan,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20146,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20101,Jharkhand,Ranchi,urban_referral,22,72,6.693,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20143,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20185,Jharkhand,Khunti,peripheral_center,2,72,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20109,Jharkhand,Dumka,peripheral_center,2,72,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20108,Jharkhand,Dhanbad,district_center,8,72,3.117,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
20107,Jharkhand,Deoghar,peripheral_center,2,72,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20105,Jharkhand,Bokaro,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284646,Jharkhand,Palamu,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20140,Jharkhand,Dhanbad,district_center,8,72,3.117,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
20184,Jharkhand,Bokaro,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
14027,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20182,Jharkhand,Saraikela-Kharsawan,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283475,Jharkhand,Hazaribagh,urban_referral,3,72,5.031,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284761,Jharkhand,Ranchi,urban_referral,22,72,6.241,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284244,Jharkhand,Palamu,urban_referral,4,72,5.167,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284121,Jharkhand,Ranchi,metro_tertiary_hub,22,72,7.6,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
14030,Jharkhand,Bokaro,peripheral_center,4,72,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20115,Jharkhand,Godda,peripheral_center,2,72,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20158,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20114,Jharkhand,Giridih,peripheral_center,1,72,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20157,Jharkhand,Dhanbad,urban_referral,8,72,5.554,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20112,Jharkhand,Purbi Singhbhum,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
20111,Jharkhand,Purbi Singhbhum,peripheral_center,3,72,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
14035,Jharkhand,Ranchi,urban_referral,22,72,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
20153,Jharkhand,Garhwa,urban_referral,1,72,3.463,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
14032,Jharkhand,Purbi Singhbhum,metro_tertiary_hub,3,72,7.137,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
