source_bank,destination_bank,distance_km,travel_time_min,vehicle_id,capacity,refrigerated
283756,7047,1.07,11,VH-283756-1,36,True
283756,22119,1.49,11,VH-283756-2,24,True
283756,22128,1.49,13,VH-283756-3,36,True
284811,283695,1.83,14,VH-284811-1,48,True
284811,284813,2.87,14,VH-284811-2,24,True
284811,283663,3.04,21,VH-284811-3,36,True
284813,284811,2.87,18,VH-284813-1,48,True
284813,283695,4.55,22,VH-284813-2,48,True
284813,283677,5.02,20,VH-284813-3,24,True
22149,22163,5.65,19,VH-22149-1,36,True
22149,283230,6.69,23,VH-22149-2,48,True
22149,22150,9.32,23,VH-22149-3,24,True
22163,22149,5.65,24,VH-22163-1,60,True
22163,283230,5.98,23,VH-22163-2,48,True
22163,284460,6.21,19,VH-22163-3,24,True
22122,285136,5.84,25,VH-22122-1,36,True
22122,283698,5.85,25,VH-22122-2,48,True
22122,283337,100.2,172,VH-22122-3,48,True
283698,22122,5.85,24,VH-283698-1,60,True
283698,285136,11.65,34,VH-283698-2,60,True
283698,283337,106.01,166,VH-283698-3,48,True
285136,22122,5.84,19,VH-285136-1,60,True
285136,283698,11.65,29,VH-285136-2,60,True
285136,283337,94.37,147,VH-285136-3,48,True
22134,283877,2.52,17,VH-22134-1,36,True
22134,283232,3.61,19,VH-22134-2,36,True
22134,22161,6.19,18,VH-22134-3,48,True
22161,283877,3.71,19,VH-22161-1,36,True
22161,22134,6.19,20,VH-22161-2,48,True
22161,283232,8.57,22,VH-22161-3,24,True
283232,22134,3.61,18,VH-283232-1,24,True
283232,283877,5.1,16,VH-283232-2,48,True
283232,22161,8.57,27,VH-283232-3,48,True
283877,22134,2.52,14,VH-283877-1,60,True
283877,22161,3.71,22,VH-283877-2,60,True
283877,283232,5.1,16,VH-283877-3,24,True
22102,22119,0.0,16,VH-22102-1,60,True
22102,283796,0.0,18,VH-22102-2,48,True
22102,22128,0.0,16,VH-22102-3,48,True
22146,283228,8.17,27,VH-22146-1,24,True
22146,284809,8.85,32,VH-22146-2,36,True
22146,285200,51.75,78,VH-22146-3,24,True
282682,7015,0.0,12,VH-282682-1,60,True
282682,22108,84.21,165,VH-282682-2,24,True
282682,7012,84.21,149,VH-282682-3,60,True
283228,284809,0.69,13,VH-283228-1,36,True
283228,22146,8.17,24,VH-283228-2,36,True
283228,285200,44.14,72,VH-283228-3,60,True
284809,283228,0.69,18,VH-284809-1,24,True
284809,22146,8.85,31,VH-284809-2,60,True
284809,285200,43.47,82,VH-284809-3,60,True
7015,282682,0.0,15,VH-7015-1,36,True
7015,22108,84.21,155,VH-7015-2,36,True
7015,7012,84.21,150,VH-7015-3,36,True
7031,22119,0.0,17,VH-7031-1,60,True
7031,283796,0.0,17,VH-7031-2,24,True
7031,22128,0.0,9,VH-7031-3,36,True
283308,283985,0.84,15,VH-283308-1,60,True
283308,284230,3.2,20,VH-283308-2,24,True
283308,283756,3.83,17,VH-283308-3,36,True
283663,283695,2.42,12,VH-283663-1,24,True
283663,284811,3.04,16,VH-283663-2,48,True
283663,285135,3.88,19,VH-283663-3,24,True
7047,283756,1.07,14,VH-7047-1,24,True
7047,22119,1.55,14,VH-7047-2,48,True
7047,22128,1.55,19,VH-7047-3,60,True
7048,22119,0.0,10,VH-7048-1,24,True
7048,283796,0.0,13,VH-7048-2,36,True
7048,22128,0.0,9,VH-7048-3,60,True
22103,22127,0.0,14,VH-22103-1,36,True
22103,22140,25.41,46,VH-22103-2,60,True
22103,280502,27.93,61,VH-22103-3,60,True
22140,280502,2.54,18,VH-22140-1,36,True
22140,22159,6.14,24,VH-22140-2,36,True
22140,22143,13.36,36,VH-22140-3,60,True
22143,22159,7.22,26,VH-22143-1,60,True
22143,280502,11.9,32,VH-22143-2,60,True
22143,22140,13.36,32,VH-22143-3,24,True
22159,280502,4.91,16,VH-22159-1,36,True
22159,22140,6.14,26,VH-22159-2,24,True
22159,22143,7.22,28,VH-22159-3,60,True
280502,22140,2.54,14,VH-280502-1,48,True
280502,22159,4.91,20,VH-280502-2,48,True
280502,22143,11.9,32,VH-280502-3,24,True
283624,283613,0.0,17,VH-283624-1,24,True
283624,280725,0.0,10,VH-283624-2,48,True
283624,7029,0.0,14,VH-283624-3,24,True
22165,283613,0.0,16,VH-22165-1,24,True
22165,280725,0.0,16,VH-22165-2,36,True
22165,7029,0.0,18,VH-22165-3,24,True
280777,22126,0.0,9,VH-280777-1,36,True
280777,284548,2.21,15,VH-280777-2,60,True
280777,283895,3.92,21,VH-280777-3,24,True
283231,283230,4.0,25,VH-283231-1,36,True
283231,22150,4.19,16,VH-283231-2,36,True
283231,284460,5.04,20,VH-283231-3,36,True
22132,22119,0.0,9,VH-22132-1,60,True
22132,283796,0.0,10,VH-22132-2,48,True
22132,22128,0.0,16,VH-22132-3,24,True
7018,22161,85.05,153,VH-7018-1,36,True
7018,22134,85.73,155,VH-7018-2,60,True
7018,283877,85.77,134,VH-7018-3,36,True
22137,283229,2.41,14,VH-22137-1,24,True
22137,283953,3.06,16,VH-22137-2,36,True
22137,285200,4.37,20,VH-22137-3,36,True
22138,7028,1.02,15,VH-22138-1,36,True
22138,283229,3.41,14,VH-22138-2,60,True
22138,283953,3.58,13,VH-22138-3,24,True
22152,283953,2.27,14,VH-22152-1,36,True
22152,283229,2.91,18,VH-22152-2,36,True
22152,285200,4.78,18,VH-22152-3,48,True
283229,283953,0.71,19,VH-283229-1,48,True
283229,22137,2.41,13,VH-283229-2,60,True
283229,22152,2.91,13,VH-283229-3,60,True
283639,22119,0.0,9,VH-283639-1,24,True
283639,283796,0.0,17,VH-283639-2,48,True
283639,22128,0.0,15,VH-283639-3,24,True
283953,283229,0.71,12,VH-283953-1,36,True
283953,22152,2.27,13,VH-283953-2,48,True
283953,22137,3.06,15,VH-283953-3,24,True
284466,22152,6.93,23,VH-284466-1,24,True
284466,283953,8.85,26,VH-284466-2,60,True
284466,283229,9.56,27,VH-284466-3,48,True
285200,22137,4.37,25,VH-285200-1,36,True
285200,22152,4.78,21,VH-285200-2,24,True
285200,283229,4.91,22,VH-285200-3,48,True
7021,282682,104.23,193,VH-7021-1,60,True
7021,7015,104.23,149,VH-7021-2,36,True
7021,7012,160.89,284,VH-7021-3,36,True
7028,22138,1.02,16,VH-7028-1,36,True
7028,283229,4.42,24,VH-7028-2,60,True
7028,283953,4.6,17,VH-7028-3,60,True
22118,7023,1.44,12,VH-22118-1,24,True
22118,280500,1.71,12,VH-22118-2,48,True
22118,280499,1.79,15,VH-22118-3,24,True
22120,22154,0.95,16,VH-22120-1,24,True
22120,285069,2.86,20,VH-22120-2,24,True
22120,283820,3.09,16,VH-22120-3,36,True
22144,283613,1.28,11,VH-22144-1,60,True
22144,280725,1.28,12,VH-22144-2,24,True
22144,283624,1.28,18,VH-22144-3,36,True
22154,22120,0.95,17,VH-22154-1,36,True
22154,7004,3.44,21,VH-22154-2,36,True
22154,285069,3.7,20,VH-22154-3,60,True
22155,280435,0.0,17,VH-22155-1,36,True
22155,280499,0.0,9,VH-22155-2,48,True
22155,283220,1.6,16,VH-22155-3,60,True
22156,284180,0.55,12,VH-22156-1,60,True
22156,283820,1.44,18,VH-22156-2,24,True
22156,284319,1.85,17,VH-22156-3,36,True
22164,284319,0.93,17,VH-22164-1,60,True
22164,283706,1.13,11,VH-22164-2,24,True
22164,7023,1.68,12,VH-22164-3,60,True
280435,280499,0.0,15,VH-280435-1,24,True
280435,22155,0.0,17,VH-280435-2,24,True
280435,283220,1.6,14,VH-280435-3,24,True
280436,280724,2.33,19,VH-280436-1,48,True
280436,285173,3.16,17,VH-280436-2,48,True
280436,283706,3.19,16,VH-280436-3,36,True
280499,280435,0.0,14,VH-280499-1,48,True
280499,22155,0.0,18,VH-280499-2,48,True
280499,283220,1.6,15,VH-280499-3,60,True
280500,7020,0.65,17,VH-280500-1,24,True
280500,283613,1.68,15,VH-280500-2,36,True
280500,22165,1.68,17,VH-280500-3,36,True
280724,7010,1.18,18,VH-280724-1,60,True
280724,285173,1.45,19,VH-280724-2,60,True
280724,283706,2.02,20,VH-280724-3,36,True
280755,283692,2.36,20,VH-280755-1,36,True
280755,284007,5.53,23,VH-280755-2,24,True
280755,280435,6.2,21,VH-280755-3,24,True
283220,7022,0.87,14,VH-283220-1,36,True
283220,285172,1.22,15,VH-283220-2,36,True
283220,280435,1.6,12,VH-283220-3,60,True
283692,280755,2.36,13,VH-283692-1,48,True
283692,284007,3.17,21,VH-283692-2,60,True
283692,283220,3.94,16,VH-283692-3,48,True
283706,284319,0.46,12,VH-283706-1,60,True
283706,285173,0.76,14,VH-283706-2,24,True
283706,22164,1.13,15,VH-283706-3,24,True
283820,285069,0.67,16,VH-283820-1,48,True
283820,284180,0.9,10,VH-283820-2,60,True
283820,22156,1.44,14,VH-283820-3,24,True
284007,283220,1.75,11,VH-284007-1,48,True
284007,285172,2.0,14,VH-284007-2,36,True
284007,7022,2.48,14,VH-284007-3,24,True
284180,22156,0.55,18,VH-284180-1,48,True
284180,283820,0.9,15,VH-284180-2,48,True
284180,285069,1.44,18,VH-284180-3,24,True
284319,283706,0.46,9,VH-284319-1,36,True
284319,22164,0.93,11,VH-284319-2,60,True
284319,285173,1.22,13,VH-284319-3,36,True
284729,280436,5.02,26,VH-284729-1,48,True
284729,280724,5.52,19,VH-284729-2,60,True
284729,7014,6.45,27,VH-284729-3,48,True
285069,283820,0.67,13,VH-285069-1,60,True
285069,284180,1.44,11,VH-285069-2,24,True
285069,22156,1.98,21,VH-285069-3,48,True
285172,7022,1.07,16,VH-285172-1,48,True
285172,283220,1.22,19,VH-285172-2,24,True
285172,284007,2.0,13,VH-285172-3,24,True
285173,7010,0.65,9,VH-285173-1,36,True
285173,283706,0.76,10,VH-285173-2,36,True
285173,284319,1.22,15,VH-285173-3,60,True
285256,280425,0.64,15,VH-285256-1,24,True
285256,283613,1.33,11,VH-285256-2,24,True
285256,283624,1.33,12,VH-285256-3,48,True
7004,7023,1.38,15,VH-7004-1,36,True
7004,22164,2.14,16,VH-7004-2,36,True
7004,7022,2.74,19,VH-7004-3,60,True
7010,285173,0.65,11,VH-7010-1,36,True
7010,280724,1.18,12,VH-7010-2,36,True
7010,283706,1.41,13,VH-7010-3,48,True
7012,22108,0.0,17,VH-7012-1,60,True
7012,7025,1.59,13,VH-7012-2,36,True
7012,22162,61.92,106,VH-7012-3,36,True
7014,285256,1.44,20,VH-7014-1,60,True
7014,280425,1.75,16,VH-7014-2,48,True
7014,22144,1.94,15,VH-7014-3,60,True
7020,280500,0.65,13,VH-7020-1,60,True
7020,280425,1.43,19,VH-7020-2,48,True
7020,285256,1.48,20,VH-7020-3,48,True
7022,283220,0.87,14,VH-7022-1,24,True
7022,285172,1.07,17,VH-7022-2,36,True
7022,280499,1.66,17,VH-7022-3,24,True
7023,7004,1.38,17,VH-7023-1,48,True
7023,22118,1.44,11,VH-7023-2,48,True
7023,22164,1.68,13,VH-7023-3,36,True
7029,283613,0.0,16,VH-7029-1,24,True
7029,280725,0.0,9,VH-7029-2,24,True
7029,283624,0.0,8,VH-7029-3,36,True
7034,22157,7.29,27,VH-7034-1,48,True
7034,282706,9.72,33,VH-7034-2,48,True
7034,7032,10.19,30,VH-7034-3,36,True
22113,22119,0.0,15,VH-22113-1,24,True
22113,283796,0.0,9,VH-22113-2,48,True
22113,22128,0.0,17,VH-22113-3,60,True
22147,22119,0.0,16,VH-22147-1,36,True
22147,283796,0.0,17,VH-22147-2,48,True
22147,22128,0.0,14,VH-22147-3,60,True
280271,22119,0.0,18,VH-280271-1,60,True
280271,283796,0.0,18,VH-280271-2,24,True
280271,22128,0.0,14,VH-280271-3,60,True
280425,285256,0.64,19,VH-280425-1,48,True
280425,283613,0.7,16,VH-280425-2,36,True
280425,22165,0.7,17,VH-280425-3,36,True
280505,284548,35.61,64,VH-280505-1,60,True
280505,22126,36.02,67,VH-280505-2,24,True
280505,280777,36.02,63,VH-280505-3,60,True
283677,22119,1.82,12,VH-283677-1,36,True
283677,283796,1.82,18,VH-283677-2,36,True
283677,22128,1.82,15,VH-283677-3,24,True
283985,283308,0.84,12,VH-283985-1,48,True
283985,284230,2.35,13,VH-283985-2,36,True
283985,283756,3.31,14,VH-283985-3,36,True
22123,22119,0.0,16,VH-22123-1,60,True
22123,283796,0.0,17,VH-22123-2,24,True
22123,22128,0.0,18,VH-22123-3,48,True
22145,7005,3.93,21,VH-22145-1,60,True
22145,7037,4.91,21,VH-22145-2,24,True
22145,7016,6.16,18,VH-22145-3,36,True
22148,7037,2.84,16,VH-22148-1,48,True
22148,7040,6.36,27,VH-22148-2,24,True
22148,7016,6.81,26,VH-22148-3,48,True
285217,7040,8.85,21,VH-285217-1,48,True
285217,7016,8.87,21,VH-285217-2,60,True
285217,7005,10.42,23,VH-285217-3,24,True
7005,7016,2.39,18,VH-7005-1,36,True
7005,7040,3.44,16,VH-7005-2,36,True
7005,22145,3.93,14,VH-7005-3,24,True
7016,7040,1.16,20,VH-7016-1,60,True
7016,7005,2.39,14,VH-7016-2,60,True
7016,22145,6.16,22,VH-7016-3,24,True
7037,22148,2.84,12,VH-7037-1,36,True
7037,22145,4.91,18,VH-7037-2,60,True
7037,7005,5.55,21,VH-7037-3,24,True
7040,7016,1.16,19,VH-7040-1,36,True
7040,7005,3.44,17,VH-7040-2,36,True
7040,7037,6.28,26,VH-7040-3,48,True
8001,9001,4.06,19,VH-8001-1,60,True
8001,1827,16.95,43,VH-8001-2,60,True
8001,866,17.94,35,VH-8001-3,36,True
9001,8001,4.06,24,VH-9001-1,36,True
9001,1827,12.93,26,VH-9001-2,24,True
9001,866,14.05,28,VH-9001-3,48,True
280306,634,0.91,16,VH-280306-1,60,True
280306,664,1.88,16,VH-280306-2,36,True
280306,653,2.1,18,VH-280306-3,60,True
608,97128,1.09,16,VH-608-1,48,True
608,97101,1.81,20,VH-608-2,60,True
608,280306,2.41,17,VH-608-3,60,True
620,629,3.74,18,VH-620-1,60,True
620,644,4.22,22,VH-620-2,36,True
620,283040,4.37,21,VH-620-3,36,True
634,280306,0.91,12,VH-634-1,60,True
634,664,1.15,14,VH-634-2,48,True
634,653,1.38,17,VH-634-3,36,True
664,653,0.23,9,VH-664-1,48,True
664,634,1.15,17,VH-664-2,60,True
664,280306,1.88,16,VH-664-3,24,True
97134,97128,1.93,16,VH-97134-1,60,True
97134,608,2.79,14,VH-97134-2,24,True
97134,284119,4.17,20,VH-97134-3,36,True
283040,280440,0.29,17,VH-283040-1,48,True
283040,283295,0.54,11,VH-283040-2,48,True
283040,97135,1.23,16,VH-283040-3,36,True
284128,647,1.37,13,VH-284128-1,24,True
284128,614,1.45,16,VH-284128-2,60,True
284128,284742,1.87,19,VH-284128-3,60,True
284477,635,1.71,11,VH-284477-1,60,True
284477,284742,2.17,15,VH-284477-2,48,True
284477,619,2.2,14,VH-284477-3,36,True
614,284742,1.36,19,VH-614-1,48,True
614,284128,1.45,14,VH-614-2,48,True
614,635,1.75,20,VH-614-3,36,True
616,624,2.62,20,VH-616-1,60,True
616,647,3.27,14,VH-616-2,60,True
616,284128,4.62,22,VH-616-3,60,True
635,284742,0.5,13,VH-635-1,36,True
635,284477,1.71,16,VH-635-2,48,True
635,614,1.75,19,VH-635-3,48,True
647,284128,1.37,14,VH-647-1,48,True
647,284742,2.6,18,VH-647-2,36,True
647,614,2.74,21,VH-647-3,48,True
280440,283040,0.29,18,VH-280440-1,48,True
280440,283295,0.69,12,VH-280440-2,60,True
280440,97135,0.94,17,VH-280440-3,36,True
283295,283040,0.54,18,VH-283295-1,36,True
283295,280440,0.69,9,VH-283295-2,24,True
283295,97135,1.53,18,VH-283295-3,36,True
283498,97135,2.42,16,VH-283498-1,36,True
283498,280440,3.34,19,VH-283498-2,24,True
283498,97101,3.52,15,VH-283498-3,60,True
284119,664,1.9,14,VH-284119-1,36,True
284119,653,1.91,13,VH-284119-2,48,True
284119,280306,2.19,14,VH-284119-3,24,True
604,653,1.95,15,VH-604-1,48,True
604,664,2.18,21,VH-604-2,24,True
604,284119,3.04,22,VH-604-3,24,True
644,634,2.01,15,VH-644-1,48,True
644,280306,2.22,13,VH-644-2,36,True
644,664,2.96,22,VH-644-3,60,True
97101,608,1.81,16,VH-97101-1,60,True
97101,97128,2.52,13,VH-97101-2,60,True
97101,97135,2.74,19,VH-97101-3,48,True
97111,615,19.56,42,VH-97111-1,60,True
97111,651,21.25,45,VH-97111-2,24,True
97111,97105,21.43,42,VH-97111-3,36,True
97128,608,1.09,17,VH-97128-1,48,True
97128,97134,1.93,16,VH-97128-2,36,True
97128,97101,2.52,22,VH-97128-3,60,True
97135,280440,0.94,15,VH-97135-1,24,True
97135,283040,1.23,15,VH-97135-2,24,True
97135,283295,1.53,11,VH-97135-3,24,True
280730,618,1.51,18,VH-280730-1,36,True
280730,629,2.15,21,VH-280730-2,60,True
280730,285199,4.05,22,VH-280730-3,60,True
285199,618,3.81,21,VH-285199-1,24,True
285199,280730,4.05,18,VH-285199-2,48,True
285199,656,4.67,18,VH-285199-3,36,True
618,629,1.48,17,VH-618-1,48,True
618,280730,1.51,19,VH-618-2,36,True
618,285199,3.81,18,VH-618-3,48,True
629,618,1.48,14,VH-629-1,36,True
629,280730,2.15,16,VH-629-2,48,True
629,644,3.54,23,VH-629-3,48,True
283294,283477,3.17,21,VH-283294-1,24,True
283294,610,3.66,25,VH-283294-2,60,True
283294,619,4.19,22,VH-283294-3,24,True
283477,619,1.47,20,VH-283477-1,60,True
283477,610,1.84,17,VH-283477-2,60,True
283477,283294,3.17,22,VH-283477-3,24,True
284742,635,0.5,16,VH-284742-1,36,True
284742,614,1.36,15,VH-284742-2,36,True
284742,284128,1.87,17,VH-284742-3,36,True
619,610,1.06,12,VH-619-1,36,True
619,283477,1.47,14,VH-619-2,48,True
619,284477,2.2,20,VH-619-3,48,True
280451,643,1.88,20,VH-280451-1,48,True
280451,283297,1.88,14,VH-280451-2,36,True
280451,654,2.87,14,VH-280451-3,60,True
284802,642,2.52,22,VH-284802-1,60,True
284802,612,2.56,21,VH-284802-2,60,True
284802,639,2.57,19,VH-284802-3,24,True
612,284802,2.56,13,VH-612-1,36,True
612,642,3.54,15,VH-612-2,48,True
612,646,4.48,21,VH-612-3,24,True
613,639,0.39,15,VH-613-1,36,True
613,97133,1.46,19,VH-613-2,36,True
613,650,2.31,17,VH-613-3,48,True
623,656,1.23,15,VH-623-1,36,True
623,97127,3.58,20,VH-623-2,36,True
623,97131,3.58,19,VH-623-3,36,True
624,616,2.62,18,VH-624-1,60,True
624,647,4.39,21,VH-624-2,48,True
624,284128,5.67,22,VH-624-3,48,True
625,650,0.98,19,VH-625-1,24,True
625,642,2.02,18,VH-625-2,48,True
625,613,2.6,15,VH-625-3,24,True
639,613,0.39,18,VH-639-1,48,True
639,97133,1.64,16,VH-639-2,36,True
639,284802,2.57,22,VH-639-3,60,True
650,625,0.98,10,VH-650-1,48,True
650,658,2.15,17,VH-650-2,48,True
650,613,2.31,11,VH-650-3,36,True
656,623,1.23,11,VH-656-1,24,True
656,97131,3.44,20,VH-656-2,48,True
656,97127,3.44,14,VH-656-3,36,True
658,97133,1.61,17,VH-658-1,48,True
658,650,2.15,14,VH-658-2,24,True
658,97127,2.44,17,VH-658-3,36,True
97127,97131,0.0,11,VH-97127-1,60,True
97127,285066,0.0,11,VH-97127-2,60,True
97127,658,2.44,18,VH-97127-3,48,True
97131,97127,0.0,17,VH-97131-1,36,True
97131,285066,0.0,18,VH-97131-2,24,True
97131,658,2.44,21,VH-97131-3,36,True
97133,613,1.46,17,VH-97133-1,36,True
97133,658,1.61,16,VH-97133-2,48,True
97133,639,1.64,18,VH-97133-3,60,True
610,619,1.06,15,VH-610-1,24,True
610,283477,1.84,17,VH-610-2,48,True
610,284477,2.59,15,VH-610-3,24,True
284870,659,0.51,11,VH-284870-1,48,True
284870,632,1.23,12,VH-284870-2,24,True
284870,622,1.61,18,VH-284870-3,60,True
284958,97132,3.18,17,VH-284958-1,24,True
284958,284870,4.06,20,VH-284958-2,24,True
284958,659,4.34,21,VH-284958-3,48,True
622,632,0.39,18,VH-622-1,60,True
622,659,1.15,16,VH-622-2,60,True
622,284870,1.61,14,VH-622-3,48,True
630,284129,0.83,16,VH-630-1,48,True
630,97132,2.34,15,VH-630-2,48,True
630,666,2.8,21,VH-630-3,48,True
631,648,1.04,11,VH-631-1,48,True
631,637,1.78,18,VH-631-2,48,True
631,666,2.39,19,VH-631-3,48,True
632,622,0.39,11,VH-632-1,60,True
632,659,0.76,11,VH-632-2,36,True
632,284870,1.23,10,VH-632-3,48,True
641,622,2.66,17,VH-641-1,24,True
641,632,2.98,18,VH-641-2,24,True
641,659,3.67,21,VH-641-3,36,True
648,631,1.04,18,VH-648-1,24,True
648,637,2.5,17,VH-648-2,48,True
648,666,2.71,22,VH-648-3,48,True
659,284870,0.51,14,VH-659-1,60,True
659,632,0.76,19,VH-659-2,60,True
659,622,1.15,17,VH-659-3,48,True
663,641,3.85,19,VH-663-1,60,True
663,622,4.16,18,VH-663-2,24,True
663,636,4.23,17,VH-663-3,36,True
666,637,1.09,13,VH-666-1,60,True
666,631,2.39,16,VH-666-2,60,True
666,648,2.71,15,VH-666-3,24,True
672,97104,0.55,16,VH-672-1,36,True
672,631,3.22,16,VH-672-2,36,True
672,648,3.58,15,VH-672-3,48,True
97132,630,2.34,12,VH-97132-1,60,True
97132,284129,2.67,16,VH-97132-2,48,True
97132,666,2.97,22,VH-97132-3,24,True
284129,630,0.83,15,VH-284129-1,36,True
284129,97132,2.67,14,VH-284129-2,36,True
284129,666,3.63,20,VH-284129-3,48,True
636,632,3.12,17,VH-636-1,24,True
636,637,3.13,17,VH-636-2,60,True
636,622,3.16,20,VH-636-3,24,True
637,666,1.09,13,VH-637-1,36,True
637,631,1.78,13,VH-637-2,48,True
637,648,2.5,18,VH-637-3,24,True
280737,660,3.73,20,VH-280737-1,48,True
280737,283318,4.45,22,VH-280737-2,48,True
280737,609,5.21,20,VH-280737-3,60,True
280752,283318,1.02,12,VH-280752-1,60,True
280752,280762,1.52,20,VH-280752-2,24,True
280752,660,2.25,20,VH-280752-3,36,True
280762,280752,1.52,19,VH-280762-1,36,True
280762,97105,1.84,11,VH-280762-2,60,True
280762,651,1.99,20,VH-280762-3,48,True
283297,643,0.0,10,VH-283297-1,48,True
283297,280451,1.88,11,VH-283297-2,60,True
283297,654,2.55,17,VH-283297-3,36,True
283318,280752,1.02,15,VH-283318-1,36,True
283318,660,2.04,20,VH-283318-2,48,True
283318,280762,2.53,13,VH-283318-3,36,True
615,97105,1.87,13,VH-615-1,48,True
615,651,1.96,20,VH-615-2,24,True
615,280762,3.67,20,VH-615-3,24,True
651,97105,0.96,10,VH-651-1,60,True
651,615,1.96,21,VH-651-2,60,True
651,280762,1.99,16,VH-651-3,24,True
657,640,3.63,18,VH-657-1,36,True
657,609,4.76,20,VH-657-2,36,True
657,606,7.01,21,VH-657-3,60,True
660,283318,2.04,17,VH-660-1,60,True
660,280752,2.25,17,VH-660-2,60,True
660,651,3.0,19,VH-660-3,60,True
97104,672,0.55,11,VH-97104-1,60,True
97104,631,3.74,19,VH-97104-2,24,True
97104,648,4.03,23,VH-97104-3,24,True
97105,651,0.96,17,VH-97105-1,24,True
97105,280762,1.84,16,VH-97105-2,36,True
97105,615,1.87,21,VH-97105-3,36,True
283827,655,0.92,12,VH-283827-1,48,True
283827,606,2.69,17,VH-283827-2,48,True
283827,646,2.89,12,VH-283827-3,60,True
285066,97131,0.0,13,VH-285066-1,36,True
285066,97127,0.0,11,VH-285066-2,60,True
285066,658,2.44,19,VH-285066-3,48,True
606,655,2.03,19,VH-606-1,48,True
606,283827,2.69,15,VH-606-2,48,True
606,640,4.09,14,VH-606-3,36,True
609,657,4.76,22,VH-609-1,60,True
609,280737,5.21,21,VH-609-2,36,True
609,640,7.03,21,VH-609-3,24,True
640,657,3.63,23,VH-640-1,36,True
640,606,4.09,14,VH-640-2,60,True
640,655,5.03,22,VH-640-3,48,True
642,625,2.02,17,VH-642-1,36,True
642,613,2.52,21,VH-642-2,48,True
642,284802,2.52,16,VH-642-3,24,True
643,283297,0.0,8,VH-643-1,24,True
643,280451,1.88,11,VH-643-2,48,True
643,654,2.55,12,VH-643-3,36,True
646,283827,2.89,22,VH-646-1,24,True
646,283297,2.98,21,VH-646-2,36,True
646,643,2.98,14,VH-646-3,36,True
653,664,0.23,14,VH-653-1,60,True
653,634,1.38,18,VH-653-2,24,True
653,284119,1.91,14,VH-653-3,48,True
654,643,2.55,22,VH-654-1,36,True
654,283297,2.55,17,VH-654-2,36,True
654,280451,2.87,20,VH-654-3,60,True
655,283827,0.92,16,VH-655-1,60,True
655,606,2.03,20,VH-655-2,48,True
655,646,3.79,20,VH-655-3,24,True
10001,280167,4.78,22,VH-10001-1,36,True
10001,10005,19.77,40,VH-10001-2,60,True
10001,10002,29.72,66,VH-10001-3,36,True
10005,280167,15.11,42,VH-10005-1,24,True
10005,10001,19.77,45,VH-10005-2,48,True
10005,10002,49.2,96,VH-10005-3,24,True
280167,10001,4.78,23,VH-280167-1,24,True
280167,10005,15.11,42,VH-280167-2,24,True
280167,10002,34.14,68,VH-280167-3,60,True
10002,282818,4.76,19,VH-10002-1,60,True
